#tor_pair_id,src,dst,pdf_num_bytes
15297,119,65,2.8659800906438E-07
3232,25,32,2.85266816126103E-07
9680,75,80,2.8475783059088E-07
4033,31,65,2.83465790386081E-07
4289,33,65,2.83465790386081E-07
7361,57,65,2.83465790386081E-07
2369,18,65,2.83465790386081E-07
9665,75,65,2.83309179452166E-07
9698,75,98,2.81547306445623E-07
5953,46,65,2.80333571707782E-07
7543,58,119,2.79315600637335E-07
11329,88,65,2.78767462368632E-07
1905,14,113,2.77632033097749E-07
8119,63,55,2.77201353029483E-07
7210,56,42,2.7665321476078E-07
9153,71,65,2.75635243690333E-07
8094,63,30,2.75165410888588E-07
8746,68,42,2.74147439818141E-07
9634,75,34,2.74069134351183E-07
9620,75,20,2.72189803144204E-07
13756,107,60,2.72111497677246E-07
1899,14,107,2.70936915672884E-07
10305,80,65,2.70936915672884E-07
321,2,65,2.67804696994585E-07
13726,107,30,2.65064005651073E-07
3282,25,82,2.64672478316286E-07
3315,25,115,2.64672478316286E-07
10702,83,78,2.64280950981498E-07
13505,105,65,2.63106368977136E-07
3167,24,95,2.63106368977136E-07
5420,42,44,2.61775176038859E-07
3270,25,70,2.61696870571901E-07
16321,127,65,2.61540259637986E-07
3201,25,1,2.60600594034497E-07
10655,83,31,2.60365677633624E-07
3309,25,109,2.60130761232752E-07
2625,20,65,2.58408040959687E-07
4173,32,77,2.58408040959687E-07
6132,47,116,2.55314975014867E-07
4143,32,47,2.55275822281388E-07
3255,25,55,2.55197516814431E-07
9537,74,65,2.53709712942238E-07
7176,56,8,2.52143603603089E-07
11969,93,65,2.52143603603089E-07
13633,106,65,2.52143603603089E-07
8001,62,65,2.50577494263939E-07
9281,72,65,2.50577494263939E-07
13681,106,113,2.50577494263939E-07
7278,56,110,2.50577494263939E-07
14785,115,65,2.50577494263939E-07
10626,83,2,2.4901138492479E-07
8641,67,65,2.4744527558564E-07
7617,59,65,2.4744527558564E-07
8187,63,123,2.47406122852161E-07
15217,118,113,2.4587916624649E-07
4365,34,13,2.4587916624649E-07
12558,98,14,2.4587916624649E-07
1911,14,119,2.45605097112139E-07
4475,34,123,2.44313056907341E-07
4432,34,80,2.44313056907341E-07
7279,56,111,2.44313056907341E-07
7189,56,21,2.42746947568191E-07
14552,113,88,2.42746947568191E-07
14579,113,115,2.42746947568191E-07
14530,113,66,2.42746947568191E-07
14476,113,12,2.42746947568191E-07
1863,14,71,2.42746947568191E-07
4457,34,105,2.42746947568191E-07
4428,34,76,2.42746947568191E-07
12993,101,65,2.42746947568191E-07
7486,58,62,2.42746947568191E-07
4478,34,126,2.42746947568191E-07
1841,14,49,2.42746947568191E-07
7184,56,16,2.42746947568191E-07
4407,34,55,2.42746947568191E-07
4354,34,2,2.42746947568191E-07
7204,56,36,2.42746947568191E-07
7213,56,45,2.42746947568191E-07
7459,58,35,2.42746947568191E-07
1810,14,18,2.42746947568191E-07
12546,98,2,2.42746947568191E-07
1914,14,122,2.42746947568191E-07
1865,14,73,2.42746947568191E-07
1800,14,8,2.42746947568191E-07
14913,116,65,2.42746947568191E-07
7521,58,97,2.42746947568191E-07
7241,56,73,2.42746947568191E-07
12611,98,67,2.42746947568191E-07
4361,34,9,2.42746947568191E-07
1844,14,52,2.42746947568191E-07
12593,98,49,2.42746947568191E-07
15380,120,20,2.42629489367755E-07
193,1,65,2.41180838229041E-07
833,6,65,2.41180838229041E-07
10561,82,65,2.36482510211593E-07
6337,49,65,2.36482510211593E-07
10677,83,53,2.35581997341582E-07
3905,30,65,2.34916400872443E-07
11713,91,65,2.34916400872443E-07
10817,84,65,2.33350291533293E-07
7275,56,107,2.33350291533293E-07
3259,25,59,2.32763000531112E-07
6131,47,115,2.3096197479109E-07
13815,107,119,2.29552476385856E-07
2881,22,65,2.28651963515844E-07
13761,107,65,2.28651963515844E-07
6099,47,83,2.26694326841907E-07
10646,83,22,2.25715508504939E-07
11073,86,65,2.25519744837545E-07
13735,107,39,2.25323981170152E-07
13797,107,101,2.25128217502758E-07
7236,56,68,2.24932453835364E-07
13697,107,1,2.23562108163608E-07
1066,8,42,2.23366344496215E-07
1131,8,107,2.23288039029257E-07
3281,25,81,2.23092275361863E-07
12655,98,111,2.21917693357501E-07
1834,14,42,2.21447860555756E-07
8124,63,60,2.21095485954448E-07
5438,42,62,2.20938875020533E-07
7105,55,65,2.20821416820096E-07
2027,15,107,2.20821416820096E-07
5428,42,52,2.20664805886181E-07
10433,81,65,2.19255307480947E-07
3242,25,42,2.19216154747468E-07
8767,68,63,2.19177002013989E-07
10114,79,2,2.18863780146159E-07
8736,68,32,2.15026812265243E-07
9642,75,42,2.14987659531764E-07
449,3,65,2.14556979463498E-07
10134,79,22,2.14361215796104E-07
5727,44,95,2.12990870124348E-07
14145,110,65,2.09858651446049E-07
7168,56,0,2.09858651446049E-07
7208,56,40,2.09858651446049E-07
7253,56,85,2.09858651446049E-07
4126,32,30,2.09858651446049E-07
4129,32,33,2.09858651446049E-07
9613,75,13,2.09232207710389E-07
9668,75,68,2.08605763974729E-07
8784,68,80,2.05747614430781E-07
16223,126,95,2.051603234286E-07
13704,107,8,2.04729643360334E-07
5388,42,12,2.04377268759025E-07
7268,56,100,2.03594214089451E-07
7291,56,123,2.03594214089451E-07
15274,119,42,2.02106410217258E-07
4212,32,116,2.02028104750301E-07
7180,56,12,2.02028104750301E-07
7212,56,44,2.02028104750301E-07
7225,56,57,2.02028104750301E-07
7217,56,49,2.02028104750301E-07
7294,56,126,2.02028104750301E-07
7174,56,6,2.02028104750301E-07
7214,56,46,2.02028104750301E-07
9724,75,124,2.02028104750301E-07
4115,32,19,2.02028104750301E-07
7199,56,31,2.02028104750301E-07
7227,56,59,2.02028104750301E-07
4673,36,65,2.02028104750301E-07
9514,74,42,2.01088439146811E-07
10466,81,98,2.00461995411151E-07
12625,98,81,2.00461995411151E-07
7522,58,98,2.00461995411151E-07
12602,98,58,2.00461995411151E-07
10654,83,30,2.00148773543321E-07
7183,56,15,1.98895886072002E-07
3318,25,118,1.98895886072002E-07
12614,98,70,1.97329776732852E-07
14583,113,119,1.97329776732852E-07
8134,63,70,1.97329776732852E-07
7665,59,113,1.97329776732852E-07
4422,34,70,1.97329776732852E-07
7566,59,14,1.97329776732852E-07
7249,56,81,1.95763667393702E-07
65,0,65,1.95763667393702E-07
6849,53,65,1.95763667393702E-07
9495,74,23,1.95763667393702E-07
1812,14,20,1.95763667393702E-07
1850,14,58,1.95763667393702E-07
3280,25,80,1.94745696323255E-07
9538,74,66,1.94197558054553E-07
14561,113,97,1.94197558054553E-07
10414,81,46,1.94197558054553E-07
14568,113,104,1.94197558054553E-07
15271,119,39,1.94197558054553E-07
9048,70,88,1.94197558054553E-07
14566,113,102,1.94197558054553E-07
14483,113,19,1.94197558054553E-07
5385,42,9,1.94197558054553E-07
12898,100,98,1.94197558054553E-07
14513,113,49,1.94197558054553E-07
9004,70,44,1.94197558054553E-07
12626,98,82,1.94197558054553E-07
4139,32,43,1.94197558054553E-07
5442,42,66,1.94197558054553E-07
14516,113,52,1.94197558054553E-07
1814,14,22,1.94197558054553E-07
12597,98,53,1.94197558054553E-07
7201,56,33,1.94197558054553E-07
12579,98,35,1.94197558054553E-07
1793,14,1,1.94197558054553E-07
12635,98,91,1.94197558054553E-07
12606,98,62,1.94197558054553E-07
2579,20,19,1.94197558054553E-07
4425,34,73,1.94197558054553E-07
7240,56,72,1.94197558054553E-07
1742,13,78,1.94197558054553E-07
1859,14,67,1.94197558054553E-07
10695,83,71,1.94197558054553E-07
4462,34,110,1.94197558054553E-07
7426,58,2,1.94197558054553E-07
4353,34,1,1.94197558054553E-07
2593,20,33,1.94197558054553E-07
4479,34,127,1.94197558054553E-07
7464,58,40,1.94197558054553E-07
1676,13,12,1.94197558054553E-07
7528,58,104,1.94197558054553E-07
4430,34,78,1.94197558054553E-07
4429,34,77,1.94197558054553E-07
4414,34,62,1.94197558054553E-07
15810,123,66,1.94197558054553E-07
4382,34,30,1.94197558054553E-07
7526,58,102,1.94197558054553E-07
7442,58,18,1.94197558054553E-07
7259,56,91,1.94197558054553E-07
7265,56,97,1.94197558054553E-07
4373,34,21,1.94197558054553E-07
1858,14,66,1.94197558054553E-07
4454,34,102,1.94197558054553E-07
1825,14,33,1.94197558054553E-07
1877,14,85,1.94197558054553E-07
5411,42,35,1.94197558054553E-07
8121,63,57,1.94197558054553E-07
1813,14,21,1.94197558054553E-07
7194,56,26,1.94197558054553E-07
12632,98,88,1.94197558054553E-07
7234,56,66,1.94197558054553E-07
7290,56,122,1.94197558054553E-07
12596,98,52,1.94197558054553E-07
7211,56,43,1.94197558054553E-07
10241,80,1,1.94197558054553E-07
7256,56,88,1.94197558054553E-07
1870,14,78,1.94197558054553E-07
12661,98,117,1.94197558054553E-07
12833,100,33,1.94197558054553E-07
7285,56,117,1.94197558054553E-07
1868,14,76,1.94197558054553E-07
4423,34,71,1.94197558054553E-07
4440,34,88,1.94197558054553E-07
7473,58,49,1.94197558054553E-07
12619,98,75,1.92474837781488E-07
9898,77,42,1.91065339376254E-07
1706,13,42,1.90360590173636E-07
13749,107,53,1.89969062838849E-07
4450,34,98,1.89499230037104E-07
11841,92,65,1.89499230037104E-07
6044,47,28,1.89499230037104E-07
1867,14,75,1.89342619103189E-07
6072,47,56,1.89146855435795E-07
3230,25,30,1.88716175367529E-07
12847,100,47,1.87933120697954E-07
9718,75,118,1.87580746096646E-07
8804,68,100,1.86288705891847E-07
15769,123,25,1.85231582087921E-07
7873,61,65,1.83234792680506E-07
9656,75,56,1.82843265345718E-07
3777,29,65,1.81668683341356E-07
1082,8,58,1.80102574002206E-07
15802,123,58,1.80102574002206E-07
2594,20,34,1.77596799059567E-07
4394,34,42,1.77596799059567E-07
15663,122,47,1.76970355323907E-07
15809,123,65,1.76970355323907E-07
13745,107,49,1.7657882798912E-07
10656,83,32,1.76383064321726E-07
2986,23,42,1.7438627491431E-07
1071,8,47,1.73838136645608E-07
12659,98,115,1.73368303843863E-07
3268,25,68,1.72976776509075E-07
9528,74,56,1.72272027306458E-07
8779,68,75,1.71880499971671E-07
9614,75,14,1.70510154299915E-07
10667,83,43,1.70392696099479E-07
13771,107,75,1.69492183229468E-07
9531,74,59,1.69139808628159E-07
9547,74,75,1.69139808628159E-07
8811,68,107,1.69061503161201E-07
3009,23,65,1.67573699289009E-07
1720,13,56,1.67221324687701E-07
10155,79,43,1.66085895416817E-07
13743,107,47,1.6444148061071E-07
14321,111,113,1.61309261932411E-07
8089,63,25,1.61309261932411E-07
10481,81,113,1.61309261932411E-07
5569,43,65,1.61309261932411E-07
15339,119,107,1.60956887331102E-07
7193,56,25,1.58177043254112E-07
9570,74,98,1.58177043254112E-07
3258,25,58,1.57315683117579E-07
9647,75,47,1.56610933914962E-07
5057,39,65,1.56610933914962E-07
4109,32,13,1.56610933914962E-07
3002,23,58,1.56610933914962E-07
4377,34,25,1.56610933914962E-07
12624,98,80,1.56219406580175E-07
4138,32,42,1.5512313004277E-07
5039,39,47,1.55044824575812E-07
6096,47,80,1.54653297241025E-07
7270,56,102,1.53478715236663E-07
4096,32,0,1.53478715236663E-07
7254,56,86,1.53478715236663E-07
4172,32,76,1.53478715236663E-07
7220,56,52,1.53478715236663E-07
4156,32,60,1.53478715236663E-07
9677,75,77,1.53478715236663E-07
9693,75,93,1.53478715236663E-07
4106,32,10,1.53478715236663E-07
1976,15,56,1.51912605897513E-07
5546,43,42,1.51912605897513E-07
15714,122,98,1.51912605897513E-07
15129,118,25,1.51912605897513E-07
7577,59,25,1.51912605897513E-07
12662,98,118,1.50346496558364E-07
3256,25,56,1.50346496558364E-07
1734,13,70,1.50346496558364E-07
1912,14,120,1.50346496558364E-07
13600,106,32,1.50346496558364E-07
15202,118,98,1.50346496558364E-07
15374,120,14,1.50346496558364E-07
8973,70,13,1.50346496558364E-07
4202,32,106,1.50346496558364E-07
15312,119,80,1.48780387219214E-07
1910,14,118,1.48780387219214E-07
15338,119,106,1.48780387219214E-07
10346,80,106,1.48780387219214E-07
7287,56,119,1.48780387219214E-07
7567,59,15,1.48780387219214E-07
1839,14,47,1.48780387219214E-07
1805,14,13,1.48780387219214E-07
2678,20,118,1.48780387219214E-07
8078,63,14,1.48780387219214E-07
7620,59,68,1.48780387219214E-07
4458,34,106,1.48780387219214E-07
12607,98,63,1.48780387219214E-07
7266,56,98,1.48780387219214E-07
4433,34,81,1.48780387219214E-07
12612,98,68,1.48780387219214E-07
1142,8,118,1.48780387219214E-07
6097,47,81,1.48780387219214E-07
10479,81,111,1.48780387219214E-07
6074,47,58,1.48780387219214E-07
7188,56,20,1.48780387219214E-07
1087,8,63,1.48780387219214E-07
15204,118,100,1.47214277880064E-07
6031,47,15,1.47214277880064E-07
1787,13,123,1.47214277880064E-07
10263,80,23,1.47214277880064E-07
2495,19,63,1.47214277880064E-07
1848,14,56,1.47214277880064E-07
4426,34,74,1.47214277880064E-07
7288,56,120,1.47214277880064E-07
15392,120,32,1.47214277880064E-07
12557,98,13,1.47214277880064E-07
9535,74,63,1.47214277880064E-07
10391,81,23,1.47214277880064E-07
10383,81,15,1.47214277880064E-07
3208,25,8,1.47214277880064E-07
1940,15,20,1.47214277880064E-07
1866,14,74,1.47214277880064E-07
14282,111,74,1.47214277880064E-07
1039,8,15,1.47214277880064E-07
9083,70,123,1.47214277880064E-07
7565,59,13,1.47214277880064E-07
8111,63,47,1.47214277880064E-07
2026,15,106,1.45648168540915E-07
1918,14,126,1.45648168540915E-07
4456,34,104,1.45648168540915E-07
4385,34,33,1.45648168540915E-07
2665,20,105,1.45648168540915E-07
12888,100,88,1.45648168540915E-07
10710,83,86,1.45648168540915E-07
12844,100,44,1.45648168540915E-07
1816,14,24,1.45648168540915E-07
15860,123,116,1.45648168540915E-07
2615,20,55,1.45648168540915E-07
15756,123,12,1.45648168540915E-07
9841,76,113,1.45648168540915E-07
15770,123,26,1.45648168540915E-07
8161,63,97,1.45648168540915E-07
1670,13,6,1.45648168540915E-07
15789,123,45,1.45648168540915E-07
12845,100,45,1.45648168540915E-07
2627,20,67,1.45648168540915E-07
9424,73,80,1.45648168540915E-07
4404,34,52,1.45648168540915E-07
4449,34,97,1.45648168540915E-07
15850,123,106,1.45648168540915E-07
1802,14,10,1.45648168540915E-07
1136,8,112,1.45648168540915E-07
1030,8,6,1.45648168540915E-07
15792,123,48,1.45648168540915E-07
1046,8,22,1.45648168540915E-07
13820,107,124,1.45648168540915E-07
15868,123,124,1.45648168540915E-07
4396,34,44,1.45648168540915E-07
4445,34,93,1.45648168540915E-07
2584,20,24,1.45648168540915E-07
13807,107,111,1.45648168540915E-07
2633,20,73,1.45648168540915E-07
3235,25,35,1.45648168540915E-07
4132,32,36,1.45648168540915E-07
4145,32,49,1.45648168540915E-07
14243,111,35,1.45648168540915E-07
8708,68,4,1.45648168540915E-07
4097,32,1,1.45648168540915E-07
13768,107,72,1.45648168540915E-07
3291,25,91,1.45648168540915E-07
14475,113,11,1.45648168540915E-07
4148,32,52,1.45648168540915E-07
14526,113,62,1.45648168540915E-07
13731,107,35,1.45648168540915E-07
6092,47,76,1.45648168540915E-07
14246,111,38,1.45648168540915E-07
8704,68,0,1.45648168540915E-07
8713,68,9,1.45648168540915E-07
6109,47,93,1.45648168540915E-07
6071,47,55,1.45648168540915E-07
6059,47,43,1.45648168540915E-07
8771,68,67,1.45648168540915E-07
14247,111,39,1.45648168540915E-07
14232,111,24,1.45648168540915E-07
14296,111,88,1.45648168540915E-07
6035,47,19,1.45648168540915E-07
14312,111,104,1.45648168540915E-07
6126,47,110,1.45648168540915E-07
14334,111,126,1.45648168540915E-07
14236,111,28,1.45648168540915E-07
4218,32,122,1.45648168540915E-07
1794,14,2,1.45648168540915E-07
7601,59,49,1.45648168540915E-07
9652,75,52,1.45648168540915E-07
10696,83,72,1.45648168540915E-07
8766,68,62,1.45648168540915E-07
3288,25,88,1.45648168540915E-07
2672,20,112,1.45648168540915E-07
4437,34,85,1.45648168540915E-07
1884,14,92,1.45648168540915E-07
12910,100,110,1.45648168540915E-07
4434,34,82,1.45648168540915E-07
1801,14,9,1.45648168540915E-07
2622,20,62,1.45648168540915E-07
7605,59,53,1.45648168540915E-07
8742,68,38,1.45648168540915E-07
14485,113,21,1.45648168540915E-07
14473,113,9,1.45648168540915E-07
14497,113,33,1.45648168540915E-07
14468,113,4,1.45648168540915E-07
4207,32,111,1.45648168540915E-07
8707,68,3,1.45648168540915E-07
14480,113,16,1.45648168540915E-07
3304,25,104,1.45648168540915E-07
8761,68,57,1.45648168540915E-07
8797,68,93,1.45648168540915E-07
3275,25,75,1.45648168540915E-07
4112,32,16,1.45648168540915E-07
6040,47,24,1.45648168540915E-07
4205,32,109,1.45648168540915E-07
4436,34,84,1.45648168540915E-07
12584,98,40,1.45648168540915E-07
12653,98,109,1.45648168540915E-07
9494,74,22,1.45648168540915E-07
15232,119,0,1.45648168540915E-07
15255,119,23,1.45648168540915E-07
12620,98,76,1.45648168540915E-07
9527,74,55,1.45648168540915E-07
1680,13,16,1.45648168540915E-07
5473,42,97,1.45648168540915E-07
1746,13,82,1.45648168540915E-07
9587,74,115,1.45648168540915E-07
9682,75,82,1.45648168540915E-07
12560,98,16,1.45648168540915E-07
1091,8,67,1.45648168540915E-07
7443,58,19,1.45648168540915E-07
12545,98,1,1.45648168540915E-07
12628,98,84,1.45648168540915E-07
15404,120,44,1.45648168540915E-07
15482,120,122,1.45648168540915E-07
7538,58,114,1.45648168540915E-07
12649,98,105,1.45648168540915E-07
12610,98,66,1.45648168540915E-07
7481,58,57,1.45648168540915E-07
7435,58,11,1.45648168540915E-07
12555,98,11,1.45648168540915E-07
6078,47,62,1.45648168540915E-07
12599,98,55,1.45648168540915E-07
9684,75,84,1.45648168540915E-07
9488,74,16,1.45648168540915E-07
8992,70,32,1.45648168540915E-07
9643,75,43,1.45648168540915E-07
9075,70,115,1.45648168540915E-07
10217,79,105,1.45648168540915E-07
10371,81,3,1.45648168540915E-07
5480,42,104,1.45648168540915E-07
9655,75,55,1.45648168540915E-07
10196,79,84,1.45648168540915E-07
10413,81,45,1.45648168540915E-07
9686,75,86,1.45648168540915E-07
9070,70,110,1.45648168540915E-07
8996,70,36,1.45648168540915E-07
9087,70,127,1.45648168540915E-07
15285,119,53,1.45648168540915E-07
9667,75,67,1.45648168540915E-07
10368,81,0,1.45648168540915E-07
9076,70,116,1.45648168540915E-07
8983,70,23,1.45648168540915E-07
10403,81,35,1.45648168540915E-07
9554,74,82,1.45648168540915E-07
10389,81,21,1.45648168540915E-07
9074,70,114,1.45648168540915E-07
10379,81,11,1.45648168540915E-07
10492,81,124,1.45648168540915E-07
15268,119,36,1.45648168540915E-07
10428,81,60,1.45648168540915E-07
8969,70,9,1.45648168540915E-07
8981,70,21,1.45648168540915E-07
10124,79,12,1.45648168540915E-07
15745,123,1,1.45648168540915E-07
7187,56,19,1.45648168540915E-07
7283,56,115,1.45648168540915E-07
10700,83,76,1.45648168540915E-07
13592,106,24,1.45648168540915E-07
15871,123,127,1.45648168540915E-07
1824,14,32,1.45648168540915E-07
1902,14,110,1.45648168540915E-07
1795,14,3,1.45648168540915E-07
10285,80,45,1.45648168540915E-07
13694,106,126,1.45648168540915E-07
2035,15,115,1.45648168540915E-07
1804,14,12,1.45648168540915E-07
1796,14,4,1.45648168540915E-07
7186,56,18,1.45648168540915E-07
10331,80,91,1.45648168540915E-07
13696,107,0,1.45648168540915E-07
2042,15,122,1.45648168540915E-07
12840,100,40,1.45648168540915E-07
7250,56,82,1.45648168540915E-07
10324,80,84,1.45648168540915E-07
10300,80,60,1.45648168540915E-07
13589,106,21,1.45648168540915E-07
10345,80,105,1.45648168540915E-07
15766,123,22,1.45648168540915E-07
1836,14,44,1.45648168540915E-07
6051,47,35,1.45648168540915E-07
7277,56,109,1.45648168540915E-07
10344,80,104,1.45648168540915E-07
10183,79,71,1.45648168540915E-07
1864,14,72,1.45648168540915E-07
1876,14,84,1.45648168540915E-07
1845,14,53,1.45648168540915E-07
13587,106,19,1.45648168540915E-07
1828,14,36,1.45648168540915E-07
15218,118,114,1.45648168540915E-07
15125,118,21,1.45648168540915E-07
10188,79,76,1.45648168540915E-07
15363,120,3,1.45648168540915E-07
15446,120,86,1.45648168540915E-07
7548,58,124,1.45648168540915E-07
15399,120,39,1.45648168540915E-07
7457,58,33,1.45648168540915E-07
15422,120,62,1.45648168540915E-07
1939,15,19,1.45648168540915E-07
1831,14,39,1.45648168540915E-07
1878,14,86,1.45648168540915E-07
15750,123,6,1.45648168540915E-07
7295,56,127,1.45648168540915E-07
7273,56,105,1.45648168540915E-07
7198,56,30,1.45648168540915E-07
1847,14,55,1.45648168540915E-07
10214,79,102,1.45648168540915E-07
1803,14,11,1.45648168540915E-07
7245,56,77,1.45648168540915E-07
15828,123,84,1.45648168540915E-07
10249,80,9,1.45648168540915E-07
10349,80,109,1.45648168540915E-07
7550,58,126,1.45648168540915E-07
1122,8,98,1.44082059201765E-07
3393,26,65,1.44082059201765E-07
3938,30,98,1.44082059201765E-07
2863,22,47,1.44082059201765E-07
6058,47,42,1.44082059201765E-07
1393,10,113,1.44082059201765E-07
2635,20,75,1.43847142800893E-07
1338,10,58,1.42515949862615E-07
12975,101,47,1.42515949862615E-07
9793,76,65,1.42515949862615E-07
2914,22,98,1.42515949862615E-07
8824,68,120,1.41576284259126E-07
5476,42,100,1.40597465922157E-07
8827,68,123,1.40480007721721E-07
1962,15,42,1.40401702254763E-07
5090,39,98,1.39383731184316E-07
10922,85,42,1.39383731184316E-07
1722,13,58,1.39383731184316E-07
10945,85,65,1.39383731184316E-07
9632,75,32,1.37935080045603E-07
9786,76,58,1.37817621845167E-07
3887,30,47,1.37817621845167E-07
7627,59,75,1.37661010911252E-07
12842,100,42,1.36877956241677E-07
5467,42,91,1.36603887107326E-07
9608,75,8,1.36408123439932E-07
4929,38,65,1.36251512506017E-07
1777,13,113,1.36251512506017E-07
15435,120,75,1.36094901572102E-07
6127,47,111,1.35429305102963E-07
4906,38,42,1.33119293827718E-07
15162,118,58,1.33119293827718E-07
9681,75,81,1.32453697358579E-07
13721,107,25,1.31905559089877E-07
815,6,47,1.31553184488568E-07
1689,13,25,1.31318268087696E-07
9706,75,106,1.30535213418121E-07
8823,68,119,1.30378602484206E-07
4179,32,83,1.30065380616376E-07
6897,53,113,1.29987075149418E-07
9530,74,58,1.29987075149418E-07
4130,32,34,1.29987075149418E-07
8815,68,111,1.28890798612014E-07
3754,29,42,1.28420965810269E-07
5802,45,42,1.26854856471119E-07
8738,68,34,1.26463329136332E-07
10308,80,68,1.24701456129788E-07
6061,47,45,1.224697503215E-07
10282,80,42,1.22234833920628E-07
3759,29,47,1.2215652845367E-07
6842,53,58,1.2215652845367E-07
7243,56,75,1.2215652845367E-07
15428,120,68,1.21569237451489E-07
13636,106,68,1.21569237451489E-07
15300,119,68,1.21569237451489E-07
7215,56,47,1.21256015583659E-07
8778,68,74,1.21099404649744E-07
9067,70,107,1.20590419114521E-07
7722,60,42,1.19024309775371E-07
2623,20,63,1.18985157041892E-07
15819,123,75,1.18867698841456E-07
12875,100,75,1.17458200436221E-07
15658,122,42,1.17458200436221E-07
9711,75,111,1.17379894969264E-07
14890,116,42,1.15892091097072E-07
13610,106,42,1.15343952828369E-07
8763,68,59,1.15148189160976E-07
10298,80,58,1.14325981757922E-07
9954,77,98,1.14325981757922E-07
14266,111,58,1.14325981757922E-07
9723,75,123,1.14130218090529E-07
5449,42,73,1.13582079821826E-07
10303,80,63,1.13229705220518E-07
8802,68,98,1.13190552487039E-07
1058,8,34,1.12759872418773E-07
4211,32,115,1.12759872418773E-07
9629,75,29,1.12759872418773E-07
12834,100,34,1.12759872418773E-07
1727,13,63,1.12759872418773E-07
3057,23,113,1.11193763079623E-07
431,3,47,1.11193763079623E-07
9903,77,47,1.11193763079623E-07
7231,56,63,1.11193763079623E-07
8817,68,113,1.11154610346144E-07
9615,75,15,1.10606472077442E-07
8822,68,118,1.10528166610484E-07
8762,68,58,1.10019181075261E-07
13631,106,63,1.09627653740473E-07
5967,46,79,1.09627653740473E-07
9770,76,42,1.09627653740473E-07
3370,26,42,1.09627653740473E-07
15279,119,47,1.09627653740473E-07
14233,111,25,1.09627653740473E-07
12569,98,25,1.09627653740473E-07
8760,68,56,1.09549348273516E-07
9480,74,8,1.09275279139165E-07
13626,106,58,1.08061544401324E-07
6257,48,113,1.08061544401324E-07
1124,8,100,1.08061544401324E-07
13818,107,122,1.0723933699827E-07
1247,9,95,1.06495435062174E-07
3441,26,113,1.06495435062174E-07
15851,123,107,1.06495435062174E-07
3810,29,98,1.06495435062174E-07
9653,75,53,1.04929325723025E-07
9606,75,6,1.04929325723025E-07
9635,75,35,1.04929325723025E-07
9638,75,38,1.04929325723025E-07
9661,75,61,1.04929325723025E-07
4189,32,93,1.04929325723025E-07
9722,75,122,1.04929325723025E-07
4119,32,23,1.04929325723025E-07
4188,32,92,1.04929325723025E-07
4099,32,3,1.04929325723025E-07
1698,13,34,1.04929325723025E-07
4121,32,25,1.04929325723025E-07
9616,75,16,1.04929325723025E-07
9646,75,46,1.04929325723025E-07
7272,56,104,1.04929325723025E-07
9662,75,62,1.04929325723025E-07
15807,123,63,1.04929325723025E-07
4223,32,127,1.04929325723025E-07
4136,32,40,1.04929325723025E-07
7175,56,7,1.04929325723025E-07
5034,39,42,1.04929325723025E-07
1890,14,98,1.04929325723025E-07
9671,75,71,1.04929325723025E-07
9624,75,24,1.04929325723025E-07
9648,75,48,1.04929325723025E-07
4219,32,123,1.04929325723025E-07
3386,26,58,1.04929325723025E-07
4158,32,62,1.04929325723025E-07
9058,70,98,1.03363216383875E-07
9023,70,63,1.03363216383875E-07
7887,61,79,1.03363216383875E-07
8994,70,34,1.03363216383875E-07
1851,14,59,1.03363216383875E-07
10393,81,25,1.03363216383875E-07
12970,101,42,1.03363216383875E-07
15345,119,113,1.03363216383875E-07
8810,68,106,1.03167452716481E-07
15786,123,42,1.02423550780385E-07
13602,106,34,1.01797107044725E-07
13648,106,80,1.01797107044725E-07
1855,14,63,1.01797107044725E-07
15124,118,20,1.01797107044725E-07
9674,75,74,1.01797107044725E-07
12600,98,56,1.01797107044725E-07
15118,118,14,1.01797107044725E-07
13687,106,119,1.01797107044725E-07
7471,58,47,1.01797107044725E-07
10415,81,47,1.01797107044725E-07
15112,118,8,1.01797107044725E-07
14289,111,81,1.01797107044725E-07
10402,81,34,1.01797107044725E-07
15288,119,56,1.01797107044725E-07
6030,47,14,1.01797107044725E-07
8072,63,8,1.01797107044725E-07
6091,47,75,1.01797107044725E-07
2616,20,56,1.01797107044725E-07
1979,15,59,1.01797107044725E-07
8162,63,98,1.01797107044725E-07
10359,80,119,1.01797107044725E-07
1678,13,14,1.01797107044725E-07
1696,13,32,1.01797107044725E-07
9670,75,70,1.01679648844289E-07
8712,68,8,1.01170663309065E-07
12657,98,113,1.00230997705576E-07
15119,118,15,1.00230997705576E-07
1105,8,81,1.00230997705576E-07
10376,81,8,1.00230997705576E-07
15227,118,123,1.00230997705576E-07
15172,118,68,1.00230997705576E-07
15224,118,120,1.00230997705576E-07
6202,48,58,1.00230997705576E-07
7575,59,23,1.00230997705576E-07
15419,120,59,1.00230997705576E-07
14327,111,119,1.00230997705576E-07
6314,49,42,1.00230997705576E-07
7238,56,70,1.00230997705576E-07
3003,23,59,1.00230997705576E-07
10340,80,100,1.00230997705576E-07
9079,70,119,1.00230997705576E-07
14562,113,98,1.00230997705576E-07
15478,120,118,1.00230997705576E-07
15343,119,111,1.00230997705576E-07
12880,100,80,1.00230997705576E-07
7672,59,120,1.00230997705576E-07
15862,123,118,1.00230997705576E-07
9016,70,56,1.00230997705576E-07
